paper_id	item_type	content_kind	pdf_path	pdf_sha256	filename	title_query	resolved_title	authors	year	venue	doi	semantic_scholar_paper_id	match_confidence	match_status	bibtex_type	canonical_url	bibtex_key	text_path	chunk_path	abstract_source	date_indexed	notes
sha256-352e90decb3a0836	article	pdf_backed	articles/3d_genome_mechanism/Giorgetti 2022 NatGenet - Cohesin and CTCF control the dynamics of chromosome folding.pdf	352e90decb3a08369bb5d10bf2b13224c54e517cd3e7cafc3ae4c626afc77e95	Giorgetti 2022 NatGenet - Cohesin and CTCF control the dynamics of chromosome folding.pdf	Cohesin and CTCF control the dynamics of chromosome folding	Cohesin and CTCF control the dynamics of chromosome folding	Pia Mach, Pavel I. Kos, Yinxiu Zhan, Julie Cramard, Simon Gaudin, Jana Tünnermann, Edoardo Marchi, Jan Eglinger, Jessica Zuin, Mariya Kryzhanovska, Sebastien Smallwood, Laurent Gelman, Gregory Roth, Elphège P. Nora, Guido Tiana, Luca Giorgetti	2022	Nature Genetics	10.1038/s41588-022-01232-7	3f1ca30f81ba9c16dccb5987fb390b6793671cdf	1.0	matched_via_doi	article	https://doi.org/10.1038/s41588-022-01232-7	mach2022control	paper_index/text/sha256-352e90decb3a0836.txt	paper_index/chunks/sha256-352e90decb3a0836.jsonl	semantic_scholar	2026-04-17T03:14:03.255442+00:00	
sha256-accfd29cd536a638	article	pdf_backed	articles/3d_genome_mechanism/Ha 2023 biorxiv - Electrostatic encoding of genome organization principles within single native nucleosomes - SI.pdf		Ha 2023 biorxiv - Electrostatic encoding of genome organization principles within single native nucleosomes - SI.pdf	Electrostatic encoding of genome organization principles within single native nucleosomes	Electrostatic encoding of genome organization principles within single native nucleosomes	Sangwoo Park, Advait Athreya, G. E. Carrizo, Nils A. Benning, Michelle M. Mitchener, N. Bhanu, B. A. Garcia, Bin Zhang, T. Muir, Erika L. Pearce, T. Ha	2023	bioRxiv				matched_supplement	article	https://www.semanticscholar.org/paper/ed73f657fbb512fd2054173a12bb9d9a7850dc77	park2023encoding	paper_index/text/sha256-accfd29cd536a638.txt	paper_index/chunks/sha256-accfd29cd536a638.jsonl			
sha256-f2f3c6c92e802e37	article	pdf_backed	articles/3d_genome_mechanism/Ha 2023 biorxiv - Electrostatic encoding of genome organization principles within single native nucleosomes.pdf	f2f3c6c92e802e37aa201bc279ba9663571a9b14a243fbff16f8f0e4c2c8e160	Ha 2023 biorxiv - Electrostatic encoding of genome organization principles within single native nucleosomes.pdf	Electrostatic encoding of genome organization principles within single native nucleosomes	Electrostatic encoding of genome organization principles within single native nucleosomes	Sangwoo Park, Advait Athreya, G. E. Carrizo, Nils A. Benning, Michelle M. Mitchener, N. Bhanu, B. A. Garcia, Bin Zhang, T. Muir, Erika L. Pearce, T. Ha	2023	bioRxiv	10.1101/2023.12.08.570828	ed73f657fbb512fd2054173a12bb9d9a7850dc77	1.0	matched	article	https://www.semanticscholar.org/paper/ed73f657fbb512fd2054173a12bb9d9a7850dc77	park2023encoding	paper_index/text/sha256-f2f3c6c92e802e37.txt	paper_index/chunks/sha256-f2f3c6c92e802e37.jsonl	semantic_scholar	2026-04-17T03:14:06.188945+00:00	
sha256-4bbc4f43c45dee11	article	pdf_backed	articles/3d_genome_mechanism/Papantonis 2023 NatGenet - Enhancer–promoter contact formation requires RNAPII and antagonizes loop extrusion.pdf	4bbc4f43c45dee11776d43d3ba68f60cb9f71efdc61795193f581cc5e43c8ac0	Papantonis 2023 NatGenet - Enhancer–promoter contact formation requires RNAPII and antagonizes loop extrusion.pdf	Enhancer–promoter contact formation requires RNAPII and antagonizes loop extrusion	Enhancer–promoter contact formation requires RNAPII and antagonizes loop extrusion	Shu Zhang, Nadine Übelmesser, Mariano Barbieri, Argyris Papantonis	2023	Nature Genetics	10.1038/s41588-023-01364-4	80541adeb08e5d4ab909a52da9588796092f21b5	1.0	matched_via_doi	article	https://doi.org/10.1038/s41588-023-01364-4	zhang2023promoter	paper_index/text/sha256-4bbc4f43c45dee11.txt	paper_index/chunks/sha256-4bbc4f43c45dee11.jsonl		2026-04-17T03:14:07.171446+00:00	year_hint_mismatch:2023!=2022
sha256-502f6c55047e2318	article	pdf_backed	articles/3d_genome_mechanism/Schlick 2021 CellRep - Mesoscale Modeling and Single-Nucleosome Tracking Reveal Remodeling of Clutch Folding and Dynamics in Stem Cell Differentiation.pdf	502f6c55047e2318187670bb3a6e663849ac78d2f4b3a3af6a969afac13ecb88	Schlick 2021 CellRep - Mesoscale Modeling and Single-Nucleosome Tracking Reveal Remodeling of Clutch Folding and Dynamics in Stem Cell Differentiation.pdf	Mesoscale Modeling and Single-Nucleosome Tracking Reveal Remodeling of Clutch Folding and Dynamics in Stem Cell Differentiation	Mesoscale Modeling and Single-Nucleosome Tracking Reveal Remodeling of Clutch Folding and Dynamics in Stem Cell Differentiation	Pablo Aurelio Gómez-García, Stephanie Portillo-Ledesma, Maria Victoria Neguembor, Martina Pesaresi, Walaa Oweis, Talia Rohrlich, Stefan Wieser, Eran Meshorer, Tamar Schlick, Maria Pia Cosma, Melike Lakadamyali	2021	Cell Reports	10.1016/j.celrep.2020.108614	7158d7b752eeaabc590c8f175ac76a4eb7ee6e30	1.0	matched_via_doi	article	https://doi.org/10.1016/j.celrep.2020.108614	gmezgarca2021differentiation	paper_index/text/sha256-502f6c55047e2318.txt	paper_index/chunks/sha256-502f6c55047e2318.jsonl	semantic_scholar	2026-04-17T03:14:09.933636+00:00	
sha256-21902dda3d0ff2f6	article	pdf_backed	articles/3d_genome_mechanism/Shenoy 2024 bioRxiv - Polymer Model Integrates Super-Resolution Imaging and Epigenomic Sequencing to Elucidate the Role of Epigenetic Reactions in Shaping 4D Chromatin Organization.pdf	21902dda3d0ff2f65d2f31477bf60674db127c597b64f24b830d035348e72052	Shenoy 2024 bioRxiv - Polymer Model Integrates Super-Resolution Imaging and Epigenomic Sequencing to Elucidate the Role of Epigenetic Reactions in Shaping 4D Chromatin Organization.pdf	Polymer Model Integrates Super-Resolution Imaging and Epigenomic Sequencing to Elucidate the Role of Epigenetic Reactions in Shaping 4D Chromatin Organization	Polymer Model Integrates Super-Resolution Imaging and Epigenomic Sequencing to Elucidate the Role of Epigenetic Reactions in Shaping 4D Chromatin Organization	V. Vinayak, Ramin Basir, Rosela Golloshi, Joshua M. Toth, Lucas Sant’Anna, Melike Lakadamyali, R. P. McCord, Vivek B. Shenoy	2024	bioRxiv	10.1101/2024.10.08.617296	b58e55d9db8c8d7ff0628f2ac7f62c8baea4b57b	1.0	matched	article	https://www.semanticscholar.org/paper/b58e55d9db8c8d7ff0628f2ac7f62c8baea4b57b	vinayak2024reactions	paper_index/text/sha256-21902dda3d0ff2f6.txt	paper_index/chunks/sha256-21902dda3d0ff2f6.jsonl		2026-04-17T03:14:11.300576+00:00	
sha256-41ef027fa88da975	article	pdf_backed	articles/3d_genome_mechanism/Spakowitz 2024 PNAS - physical-modeling-of-nucleosome-clustering-in-euchromatin-resulting-from-interactions-between - SI.pdf		Spakowitz 2024 PNAS - physical-modeling-of-nucleosome-clustering-in-euchromatin-resulting-from-interactions-between - SI.pdf	Physical modeling of nucleosome clustering in euchromatin resulting from interactions between epigenetic reader proteins	Physical modeling of nucleosome clustering in euchromatin resulting from interactions between epigenetic reader proteins	Joseph G Wakim, A. Spakowitz	2024	Proceedings of the National Academy of Sciences of the United States of America				matched_supplement	article	https://www.semanticscholar.org/paper/5d7545ce8c78a0abb18d8b50d2ff0dbc958d47d6	wakim2024nucleosome	paper_index/text/sha256-41ef027fa88da975.txt	paper_index/chunks/sha256-41ef027fa88da975.jsonl			
sha256-223eb83ca495ef1f	article	pdf_backed	articles/3d_genome_mechanism/Spakowitz 2024 PNAS - physical-modeling-of-nucleosome-clustering-in-euchromatin-resulting-from-interactions-between.pdf	223eb83ca495ef1f328b85b56a9c545d2c67c0998493c85233909cad142309f6	Spakowitz 2024 PNAS - physical-modeling-of-nucleosome-clustering-in-euchromatin-resulting-from-interactions-between.pdf	physical modeling of nucleosome clustering in euchromatin resulting from interactions between	Physical modeling of nucleosome clustering in euchromatin resulting from interactions between epigenetic reader proteins	Joseph G Wakim, A. Spakowitz	2024	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.2317911121	5d7545ce8c78a0abb18d8b50d2ff0dbc958d47d6	1.0	matched	article	https://www.semanticscholar.org/paper/5d7545ce8c78a0abb18d8b50d2ff0dbc958d47d6	wakim2024nucleosome	paper_index/text/sha256-223eb83ca495ef1f.txt	paper_index/chunks/sha256-223eb83ca495ef1f.jsonl	semantic_scholar	2026-04-17T03:48:41.667926+00:00	
sha256-217a3d6fc7883b60	article	pdf_backed	articles/3d_genome_mechanism/Thirumalai 2023 CellRep - Structural changes in chromosomes driven by multiple condensin motors during mitosis.pdf	217a3d6fc7883b605e5817086bae88b328910d0989c4fb37bb02a10d0d54cc04	Thirumalai 2023 CellRep - Structural changes in chromosomes driven by multiple condensin motors during mitosis.pdf	Structural changes in chromosomes driven by multiple condensin motors during mitosis	Structural changes in chromosomes driven by multiple condensin motors during mitosis	Atreya Dey, Guang Shi, Ryota Takaki, D. Thirumalai	2023	Cell Reports	10.1016/j.celrep.2023.112348	ca2b2a2664758980f4197fadab9cf845dfac4486	1.0	matched_via_doi	article	https://doi.org/10.1016/j.celrep.2023.112348	dey2023motors	paper_index/text/sha256-217a3d6fc7883b60.txt	paper_index/chunks/sha256-217a3d6fc7883b60.jsonl	semantic_scholar	2026-04-17T03:14:16.392916+00:00	year_hint_mismatch:2023!=2022
sha256-de7bd51b135f87c8	article	pdf_backed	articles/3d_genome_mechanism/Tjian 2022 NatGenet - BRD2 compartmentalizes the accessible genome.pdf	de7bd51b135f87c858e793b743fc052acb1154b1c40e7b468de491b5aee318ff	Tjian 2022 NatGenet - BRD2 compartmentalizes the accessible genome.pdf	BRD2 compartmentalizes the accessible genome	BRD2 compartmentalizes the accessible genome	Liangqi Xie, Peng Dong, Yifeng Qi, Tsung-Han S. Hsieh, Brian P. English, SeolKyoung Jung, Xingqi Chen, Margherita De Marzio, Rafael Casellas, Howard Y. Chang, Bin Zhang, Robert Tjian, Zhe Liu	2022	Nature Genetics	10.1038/s41588-022-01044-9	0b004c23430c1b2f48a7d8717551d3dc3222b19b	1.0	matched_via_doi	article	https://doi.org/10.1038/s41588-022-01044-9	xie2022accessible	paper_index/text/sha256-de7bd51b135f87c8.txt	paper_index/chunks/sha256-de7bd51b135f87c8.jsonl	semantic_scholar	2026-04-17T03:14:19.050671+00:00	
sha256-052e39ac8ab016dd	article	pdf_backed	articles/3d_genome_mechanism/Zhang 2024 NatGenet - Genome folding principles uncovered in condensin-depleted mitotic chromosomes.pdf	052e39ac8ab016ddea81b8233d2e626007f72c59c4ca9e619875e339d24cfbec	Zhang 2024 NatGenet - Genome folding principles uncovered in condensin-depleted mitotic chromosomes.pdf	Genome folding principles uncovered in condensin-depleted mitotic chromosomes	Genome folding principles uncovered in condensin-depleted mitotic chromosomes	Han Zhao, Yinzhi Lin, En Lin, Fuhai Liu, Lirong Shu, Dannan Jing, Baiyue Wang, Manzhu Wang, Fengnian Shan, Lin Zhang, Jessica C. Lam, Susannah C. Midla, Belinda M. Giardine, Cheryl A. Keller, Ross C. Hardison, Gerd A. Blobel, Haoyue Zhang	2024	Nature Genetics	10.1038/s41588-024-01759-x	c084195ff110f52c3b7a99aec89ab7ffea5c8fea	1.0	matched_via_doi	article	https://doi.org/10.1038/s41588-024-01759-x	zhao2024mitotic	paper_index/text/sha256-052e39ac8ab016dd.txt	paper_index/chunks/sha256-052e39ac8ab016dd.jsonl		2026-04-17T03:14:21.353430+00:00	
sha256-2526a52e3b78fd02	article	pdf_backed	articles/3d_genome_mechanism/mirny_2022_science_loopoing_dynamics_imaging.pdf	2526a52e3b78fd022f3ec5be27582eaa38c068cd9b931cf6adb3abacf92ab920	mirny_2022_science_loopoing_dynamics_imaging.pdf	Dynamics of CTCF and cohesin mediated chromatin looping revealed by live cell imaging	Dynamics of CTCF- and cohesin-mediated chromatin looping revealed by live-cell imaging	Gabriele, Michele, Brandão, Hugo B., Grosse-Holz, Simon, Jha, Asmita, Dailey, Gina M., Cattoglio, Claudia, Hsieh, Tsung-Han S., Mirny, Leonid, Zechner, Christoph, Hansen, Anders S.	2022	Science	10.1126/science.abn6583	2e86154cb9dea6c5f03925bd9ac7727bdfe37d16	1.0	matched_via_zotero	article	https://www.science.org/doi/10.1126/science.abn6583	gabriele2022ctcf	paper_index/text/sha256-2526a52e3b78fd02.txt	paper_index/chunks/sha256-2526a52e3b78fd02.jsonl	manual_verified	2026-04-17T05:17:07.842698+00:00	year_hint_mismatch:2022!=2021 | venue_hint_mismatch:science!=biorxiv | zotero_bib_verified_match:gabriele_dynamics_2022 score=1.8800 reason=doi+title
sha256-af576366bf1ab97b	article	pdf_backed	articles/3d_genome_mechanism/mirny_2022_science_loopoing_dynamics_imaging_SI.pdf		mirny_2022_science_loopoing_dynamics_imaging_SI.pdf	Dynamics of CTCF- and cohesin-mediated chromatin looping revealed by live-cell imaging	Dynamics of CTCF- and cohesin-mediated chromatin looping revealed by live-cell imaging	Gabriele, Michele, Brandão, Hugo B., Grosse-Holz, Simon, Jha, Asmita, Dailey, Gina M., Cattoglio, Claudia, Hsieh, Tsung-Han S., Mirny, Leonid, Zechner, Christoph, Hansen, Anders S.	2022	Science				matched_supplement	article	https://www.science.org/doi/10.1126/science.abn6583	gabriele2022ctcf	paper_index/text/sha256-af576366bf1ab97b.txt	paper_index/chunks/sha256-af576366bf1ab97b.jsonl			
sha256-070b7441a628a69c	article	pdf_backed	articles/3d_genome_mechanism/phillips-cremins_2022_cell_3D_genome_on_repeat.pdf	070b7441a628a69c17417362915775560919a96297ef3ea8fd0253f941f67de7	phillips-cremins_2022_cell_3D_genome_on_repeat.pdf	3D genome on repeat	3D genome, on repeat: Higher-order folding principles of the heterochromatinized repetitive genome	Spencer A. Haws, Zoltan Simandi, R. Jordan Barnett, Jennifer E. Phillips-Cremins	2022	Cell	10.1016/j.cell.2022.06.052	8595cb0e219676506dc1b3e1d613b9e2bae84794	0.96	matched_via_doi	article	https://doi.org/10.1016/j.cell.2022.06.052	haws2022folding	paper_index/text/sha256-070b7441a628a69c.txt	paper_index/chunks/sha256-070b7441a628a69c.jsonl	semantic_scholar	2026-04-17T03:15:49.940933+00:00	
sha256-b1de75a1a13f100c	article	pdf_backed	articles/3d_genome_mechanism/sasai_2022_pnas_genome_simulation_phase_separation.pdf	b1de75a1a13f100cc04414e5f788d77afa768253d0c67af3a447b2456be23811	sasai_2022_pnas_genome_simulation_phase_separation.pdf	genome simulation phase separation	Generation of dynamic three-dimensional genome structure through phase separation of chromatin	Shin Fujishiro, Masaki Sasai	2022	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.2109838119	cca7aa0a94f932880ecc37e3ce6b2243b0795604	0.5925	manual_verified	article	https://doi.org/10.1073/pnas.2109838119	fujishiro2022chromatin	paper_index/text/sha256-b1de75a1a13f100c.txt	paper_index/chunks/sha256-b1de75a1a13f100c.jsonl	semantic_scholar	2026-04-17T05:17:10.626741+00:00	year_hint_mismatch:2022!=2025 | venue_hint_mismatch:proceedingsofthenationalacademyofsciences!=separationscienceandtechnology | verified from first-page text and PNAS/PMC record; local filename title was wrong
sha256-6cc56732da102f64	article	pdf_backed	articles/3d_genome_mechanism/white_2019_bioessays_fly_chromosome_architecture_without_ctcf_cohesin.pdf	6cc56732da102f64953d186e08b432f30aaf8186c777a763cffe5bc655ab7468	white_2019_bioessays_fly_chromosome_architecture_without_ctcf_cohesin.pdf	bioessays fly chromosome architecture without ctcf cohesin	Chromatin Architecture in the Fly: Living without CTCF/Cohesin Loop Extrusion?	Nicholas E. Matthews, Rob White	2019	BioEssays	10.1002/bies.201900048	9ca0b657dc7327dcbeff148b7e67ff0258d71755	0.6072	matched_via_doi	article	https://doi.org/10.1002/bies.201900048	matthews2019living	paper_index/text/sha256-6cc56732da102f64.txt	paper_index/chunks/sha256-6cc56732da102f64.jsonl	semantic_scholar	2026-04-17T03:14:31.823583+00:00	
sha256-59f470adafbfb487	article	pdf_backed	articles/3d_genome_theory/DiPierro 2017 PNAS - de-novo-prediction-of-human-chromosome-structures-epigenetic-marking-patterns-encode-genome - SI.pdf		DiPierro 2017 PNAS - de-novo-prediction-of-human-chromosome-structures-epigenetic-marking-patterns-encode-genome - SI.pdf	De novo prediction of human chromosome structures: Epigenetic marking patterns encode genome architecture	De novo prediction of human chromosome structures: Epigenetic marking patterns encode genome architecture	Michele Di Pierro, Ryan R. Cheng, Erez Lieberman Aiden, Peter G. Wolynes, José N. Onuchic	2017	Proceedings of the National Academy of Sciences of the United States of America				matched_supplement	article	https://doi.org/10.1073/pnas.1714980114	pierro2017de	paper_index/text/sha256-59f470adafbfb487.txt	paper_index/chunks/sha256-59f470adafbfb487.jsonl			
sha256-5a7a89bbe5439087	article	pdf_backed	articles/3d_genome_theory/DiPierro 2017 PNAS - de-novo-prediction-of-human-chromosome-structures-epigenetic-marking-patterns-encode-genome.pdf	5a7a89bbe5439087b2c97d8f331333a2c1b9133032e2bf7cad7cc0cd193b0333	DiPierro 2017 PNAS - de-novo-prediction-of-human-chromosome-structures-epigenetic-marking-patterns-encode-genome.pdf	DiPierro 2017 PNAS de-novo-prediction-of-human-chromosome-structures-epigenetic-marking-patterns-encode-genome	De novo prediction of human chromosome structures: Epigenetic marking patterns encode genome architecture	Michele Di Pierro, Ryan R. Cheng, Erez Lieberman Aiden, Peter G. Wolynes, José N. Onuchic	2017	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.1714980114	46d3b46ec1bd59a1201a266d7b21dbce454518f6	0.8474	matched_via_doi	article	https://doi.org/10.1073/pnas.1714980114	pierro2017de	paper_index/text/sha256-5a7a89bbe5439087.txt	paper_index/chunks/sha256-5a7a89bbe5439087.jsonl	semantic_scholar	2026-04-17T03:14:34.704159+00:00	venue_hint_mismatch:proceedingsofthenationalacademyofsciences!=proceedingsofthenationalacademyofsciencesoftheunitedstatesofamerica
sha256-f5467530e1d6d2eb	article	pdf_backed	articles/3d_genome_theory/Nicodemi 2018 Nat Genet - Polymer_physics_predicts_the_effects_of_structural_variants_on_chromatin_architecture.pdf	f5467530e1d6d2eb972e80429a2e8b4229478ae82de704eaef1ef8e6314839e5	Nicodemi 2018 Nat Genet - Polymer_physics_predicts_the_effects_of_structural_variants_on_chromatin_architecture.pdf	Polymer physics predicts the effects of structural variants on chromatin architecture	Polymer physics predicts the effects of structural variants on chromatin architecture	Simona Bianco, Darío G. Lupiáñez, Andrea M. Chiariello, Carlo Annunziatella, Katerina Kraft, Robert Schöpflin, Lars Wittler, Guillaume Andrey, Martin Vingron, Ana Pombo, Stefan Mundlos, Mario Nicodemi	2018	Nature Genetics	10.1038/s41588-018-0098-8	45abdac502f4e542d9f9a03f695a7022cd579776	1.0	matched_via_doi	article	https://doi.org/10.1038/s41588-018-0098-8	bianco2018predicts	paper_index/text/sha256-f5467530e1d6d2eb.txt	paper_index/chunks/sha256-f5467530e1d6d2eb.jsonl		2026-04-17T03:14:36.724717+00:00	
sha256-6cfc22e5029910a2	article	pdf_backed	articles/3d_genome_theory/Nicodemi 2022 Nat Commun - Loop-extrusion and polymer phase-separation can co-exist at the single-molecule level to shape chromatin folding.pdf	6cfc22e5029910a2fa1ade9a942613679621b11fa78622d2ead023aba45d45c9	Nicodemi 2022 Nat Commun - Loop-extrusion and polymer phase-separation can co-exist at the single-molecule level to shape chromatin folding.pdf	Loop-extrusion and polymer phase-separation can co-exist at the single-molecule level to shape chromatin folding	Loop-extrusion and polymer phase-separation can co-exist at the single-molecule level to shape chromatin folding	Mattia Conte, Ehsan Irani, Andrea M. Chiariello, Alex Abraham, Simona Bianco, Andrea Esposito, Mario Nicodemi	2022	Nature Communications	10.1038/s41467-022-31856-6	13977e8ea25791c22f07bed33e10b93e2269fcc1	1.0	matched_via_doi	article	https://doi.org/10.1038/s41467-022-31856-6	conte2022molecule	paper_index/text/sha256-6cfc22e5029910a2.txt	paper_index/chunks/sha256-6cfc22e5029910a2.jsonl	semantic_scholar	2026-04-17T03:14:37.959313+00:00	year_hint_mismatch:2022!=2021
